v1,v2,weight
1073,1254,1
1073,3493,3
1073,942,2
1073,626,2
1073,854,2
626,673,1
626,929,2
626,942,2
854,929,2
854,942,2
1145,44212,8
3493,44212,19
1232,44212,14
1138,44212,12
44212,966,65
44212,4427,4
345,44212,3
106,44212,1
3493,68,1
1030,3493,1
1030,559,1
1030,626,1
1030,44212,1
559,68,1
559,626,1
626,68,1
44212,68,1
44212,559,1
44212,626,3
438,44212,5
1079,44212,2
1145,758,1
4419,44212,14
4419,758,1
4419,889,1
44212,758,1
44212,889,1
758,889,1
1145,1261,1
1145,143,1
1145,626,1
1261,966,1
1261,143,1
1261,626,1
1261,44212,1
1261,345,1
143,626,1
143,44212,1
143,345,1
1138,1261,1
1138,1144,1
1144,1145,1
1144,966,1
1144,1261,1
1144,143,1
1144,626,1
1144,44212,1
1144,345,1
345,626,1
44212,64815,1
10845,44212,1
339,44212,1
10774,4419,1
10774,44212,1
3720,44212,1
1178,3720,1
1178,44212,1
1178,1214,1
1214,966,1
1214,3720,1
1214,44212,1
39,44212,3
44212,554,1
4139,966,1
3493,4139,1
4258,44212,1
11195,4258,1
11195,1138,1
11195,44212,1
2050,44212,1
1092,2050,1
1092,167,1
1092,44212,1
167,2050,1
167,44212,1
1189,4419,1
1189,3493,1
1189,966,1
1189,44212,1
1189,179,1
1098,4419,2
1098,3493,2
1098,966,2
1098,1189,1
1098,1138,1
1098,44212,2
1098,179,1
1010,4419,2
1010,3493,1
1010,1189,1
1010,1098,1
1010,1138,1
1010,44212,1
1010,179,1
1138,1189,1
179,44212,2
3493,4201,1
3493,4877,1
4201,4877,1
4201,44212,1
4877,966,1
44212,4877,1
44212,745,1
1150,745,1
1150,44212,1
1128,44212,2
2784,44212,1
1138,2784,1
4034,44212,2
3493,4034,1
1765,44212,1
1073,44212,3
44212,929,1
44212,942,1
44212,854,3
1079,3493,2
3493,4267,1
3493,3540,1
4267,44212,1
1201,44212,3
1201,3540,1
44212,7663,1
44212,528,1
3540,966,1
3540,4267,1
3540,7663,1
3540,528,1
3540,44212,1
3540,854,1
1145,4267,1
1145,3540,1
1043,643,1
1043,3493,1
1043,1232,1
1043,44212,1
1043,345,1
44212,643,2
3479,44212,2
4034,68243,1
4419,68243,1
4423,68243,1
1138,68243,1
68243,966,1
44212,4423,1
44212,68243,1
4419,876,1
4427,876,1
3983,4427,1
3983,876,1
3983,44212,1
44212,876,1
1060,1232,1
1060,1138,1
1060,44212,1
1899,4976,1
1899,44212,1
1391,966,1
1391,1899,1
1391,4976,1
1391,44212,1
4976,966,1
1073,1899,1
1073,1391,1
1073,4976,1
44212,4976,1
2170,4419,1
2170,44212,1
2170,3479,1
1167,44212,1
1167,966,1
1014,44212,1
1014,3631,1
3631,44212,1
3631,966,1
1128,1232,1
966,997,1
1805,997,1
1805,966,1
1805,2195,1
1805,44212,1
2195,997,1
2195,44212,1
44212,997,1
1060,3493,1
1060,1220,1
1060,14340,1
1060,1201,1
1060,10845,1
1220,14340,1
1220,854,1
14340,854,2
1201,1220,1
1079,1220,1
1079,14340,2
1079,1201,2
1079,10845,1
10845,1220,1
10845,1201,1
1036,14340,1
10845,1124,1
218,3479,1
218,793,1
218,603,1
32608,3855,1
32608,603,1
32608,3775,1
14340,32608,2
14340,3855,1
14340,3775,1
1201,3775,1
1079,32608,1
1079,3855,1
1079,3775,1
3775,3855,1
3775,438,1
3775,603,1
32608,39,1
1232,3637,1
14340,3637,1
3637,966,1
113,643,1
113,14340,1
113,3493,1
113,966,1
113,4419,1
113,554,1
113,1145,1
34352,966,1
175,34352,1
175,966,1
13,3493,1
13,412,1
1145,13,1
1073,3780,1
1073,1079,1
1079,3780,1
14340,585,1
14340,29343,1
3493,585,1
39,585,1
585,966,1
554,585,1
1232,585,1
438,585,1
29343,585,1
29343,554,1
14340,2,1
1138,2,1
1138,14340,1
1078,14340,1
1078,1138,1
1078,1085,1
1085,2,1
1085,14340,1
1085,3493,1
1085,1138,1
1280,4419,1
1280,3493,1
1280,966,1
1280,777,1
1280,854,1
1280,438,1
1280,4155,1
4419,777,1
3493,777,1
777,966,1
777,854,1
438,777,1
4155,4419,1
4155,777,1
1232,33577,1
33577,3493,1
32608,3810,1
1254,32608,1
1254,3810,1
4419,556,1
4419,890,1
805,890,1
556,805,1
556,890,1
1073,805,1
1073,890,1
11,4427,1
11,1232,1
1010,1232,1
1010,438,1
11273,966,1
11273,438,1
11273,7663,1
36487,966,1
36487,751,1
36487,438,1
15470,966,1
15470,36487,1
15470,751,1
15470,438,1
751,966,1
438,751,1
4419,771,1
3493,771,1
2571,4419,1
2571,771,1
2571,3493,1
2571,966,1
2571,4427,1
2571,46031,1
2571,64815,1
2571,3541,1
2571,345,1
46031,771,1
46031,64815,1
1232,2571,1
64815,771,1
1138,771,1
1138,2571,1
345,771,1
188,771,1
188,3493,1
188,2571,1
188,46031,1
3479,889,1
2747,889,1
10845,889,1
10845,2747,1
4419,887,1
1124,4179,1
1124,887,1
1124,793,1
4179,4419,1
4179,966,1
4179,887,1
4179,793,1
793,887,1
4419,600,1
4419,761,1
1254,188,1
1078,1254,1
1078,600,1
1078,761,1
1078,3962,1
1078,188,1
3962,4419,1
188,600,1
188,761,1
188,3962,1
